Borough,2010 Census FIPS County Code,2010 DCP Borough Code,2010 Census Tract,t_pop_2010,,,,,,,
Brooklyn,047,3,070000,"1,703",49.89,34.1,,,,,
Brooklyn,047,3,070201,"6,573",265.41,24.8,,,,,
Brooklyn,047,3,070202,37,1287.61,0.0,,,,,
Brooklyn,047,3,070203,0,1548.66,0.0,,,,,
Brooklyn,047,3,070600,"2,700",407.89,6.6,,,,,
Brooklyn,047,3,072000,"2,167",39.1,55.4,,,,,
Brooklyn,047,3,072200,"2,655",63.55,41.8,,,,,
Brooklyn,047,3,072400,"1,755",47.49,37.0,,,,,
Brooklyn,047,3,072600,"2,093",68,30.8,,,,,
Brooklyn,047,3,072800,"3,193",52.4,60.9,,,,,
Brooklyn,047,3,073000,"1,979",45.65,43.4,,,,,
Brooklyn,047,3,073200,"2,096",39.54,53.0,,,,,
Brooklyn,047,3,073400,"1,889",37.34,50.6,,,,,
Brooklyn,047,3,073600,"3,368",44.07,76.4,,,,,
Brooklyn,047,3,073800,"3,225",44.62,72.3,,,,,
Brooklyn,047,3,074000,"3,531",40.13,88.0,,,,,
Brooklyn,047,3,074200,"3,292",43.08,76.4,,,,,
Brooklyn,047,3,074400,"2,492",42.27,59.0,,,,,
Brooklyn,047,3,074600,"2,003",49.69,40.3,,,,,
Brooklyn,047,3,074800,"2,012",43.63,46.1,,,,,
Brooklyn,047,3,075000,"3,029",42.85,70.7,,,,,
Brooklyn,047,3,075200,"1,130",42.8,26.4,,,,,
Brooklyn,047,3,075400,"1,488",42.86,34.7,,,,,
Brooklyn,047,3,075600,"1,993",42.88,46.5,,,,,
Brooklyn,047,3,075800,"1,816",50.72,35.8,,,,,
Brooklyn,047,3,076000,"2,776",44.87,61.9,,,,,
Brooklyn,047,3,076200,"4,235",46.47,91.1,,,,,
Brooklyn,047,3,076400,"3,487",39.93,87.3,,,,,
Brooklyn,047,3,076600,"2,061",20.41,101.0,,,,,
Brooklyn,047,3,076800,"3,407",74.96,45.5,,,,,
Brooklyn,047,3,077000,"2,722",40.35,67.5,,,,,
Brooklyn,047,3,077200,"3,394",99.91,34.0,,,,,
Brooklyn,047,3,077400,"2,881",36.51,78.9,,,,,
Brooklyn,047,3,077600,"3,806",46.1,82.6,,,,,
Brooklyn,047,3,078000,"2,092",40.66,51.5,,,,,
Brooklyn,047,3,078200,"3,864",41.59,92.9,,,,,
Brooklyn,047,3,078400,"2,348",41.37,56.8,,,,,
Brooklyn,047,3,078600,"4,256",42.27,100.7,,,,,
Brooklyn,047,3,078800,"3,422",38.82,88.2,,,,,
Brooklyn,047,3,079000,"5,094",45.22,112.6,,,,,
Brooklyn,047,3,079200,"4,372",53.55,81.6,,,,,
Brooklyn,047,3,079400,"1,864",54.9,34.0,,,,,
Brooklyn,047,3,079601,"4,413",27.28,161.8,,,,,
Brooklyn,047,3,079602,"4,814",33.36,144.3,,,,,
Brooklyn,047,3,079801,"3,037",32.04,94.8,,,,,
Brooklyn,047,3,079802,"5,451",26.29,207.3,,,,,
Brooklyn,047,3,080000,"3,487",42.92,81.2,,,,,
Brooklyn,047,3,080200,"4,304",45.77,94.0,,,,,
Brooklyn,047,3,080400,"3,250",46.89,69.3,,,,,
Brooklyn,047,3,080600,"3,386",41.09,82.4,,,,,
Brooklyn,047,3,080800,"1,197",79.53,15.1,,,,,
Brooklyn,047,3,081000,"2,300",40.13,57.3,,,,,
Brooklyn,047,3,081400,"2,635",42.05,62.7,,,,,
Brooklyn,047,3,081600,"2,791",44.39,62.9,,,,,
Brooklyn,047,3,081800,"4,551",39.02,116.6,,,,,
Brooklyn,047,3,082000,"5,281",36.72,143.8,,,,,
Brooklyn,047,3,082200,"7,280",41.97,173.5,,,,,
Brooklyn,047,3,082400,"4,730",52.97,89.3,,,,,
Brooklyn,047,3,082600,"5,513",49.2,112.1,,,,,
Brooklyn,047,3,082800,"3,814",38.72,98.5,,,,,
Brooklyn,047,3,083000,"5,997",49.86,120.3,,,,,
Brooklyn,047,3,083200,"2,289",35.97,63.6,,,,,
Brooklyn,047,3,083400,"1,701",31.13,54.6,,,,,
Brooklyn,047,3,083600,"1,929",51.45,37.5,,,,,
Brooklyn,047,3,083800,"2,189",41.25,53.1,,,,,
Brooklyn,047,3,084000,"2,412",42.02,57.4,,,,,
Brooklyn,047,3,084600,"1,963",41.15,47.7,,,,,
Brooklyn,047,3,084800,"1,750",33.98,51.5,,,,,
Brooklyn,047,3,085000,"1,374",35.73,38.5,,,,,
Brooklyn,047,3,085200,29,99.34,0.3,,,,,
Brooklyn,047,3,085400,"2,052",31.81,64.5,,,,,
Brooklyn,047,3,085600,"3,608",39.2,92.0,,,,,
Brooklyn,047,3,085800,"2,434",32.98,73.8,,,,,
Brooklyn,047,3,086000,"3,426",43.02,79.6,,,,,
Brooklyn,047,3,086200,"2,996",34.63,86.5,,,,,
Brooklyn,047,3,086400,"2,231",37.63,59.3,,,,,
Brooklyn,047,3,086600,"3,149",38.68,81.4,,,,,
Brooklyn,047,3,086800,"3,156",43.14,73.2,,,,,
Brooklyn,047,3,087000,"3,204",38.48,83.3,,,,,
Brooklyn,047,3,087200,"2,868",36.37,78.9,,,,,
Brooklyn,047,3,087401,"3,142",32.27,97.4,,,,,
Brooklyn,047,3,087600,"1,742",35.14,49.6,,,,,
Brooklyn,047,3,087800,"3,006",37.42,80.3,,,,,
Brooklyn,047,3,088000,"2,863",45.09,63.5,,,,,
Brooklyn,047,3,088200,"6,740",50.21,134.2,,,,,
Brooklyn,047,3,088400,"5,236",41.28,126.8,,,,,
Brooklyn,047,3,088600,"4,427",44.41,99.7,,,,,
Brooklyn,047,3,088800,"3,923",49.35,79.5,,,,,
Brooklyn,047,3,089000,"6,319",61.38,102.9,,,,,
Brooklyn,047,3,089200,"3,651",44.38,82.3,,,,,
Brooklyn,047,3,089400,"3,430",42.56,80.6,,,,,
Brooklyn,047,3,089600,"3,546",36.82,96.3,,,,,
Brooklyn,047,3,089800,"2,089",38.14,54.8,,,,,
Brooklyn,047,3,090000,"5,508",60.99,90.3,,,,,
Brooklyn,047,3,090200,"3,451",47.09,73.3,,,,,
Brooklyn,047,3,090600,"4,581",48.39,94.7,,,,,
Brooklyn,047,3,090800,"3,990",73.25,54.5,,,,,
Brooklyn,047,3,091000,"5,610",52.4,107.1,,,,,
Brooklyn,047,3,091200,"6,814",41.33,164.9,,,,,
Brooklyn,047,3,091600,"4,325",53.29,81.2,,,,,
Brooklyn,047,3,091800,"2,804",51.8,54.1,,,,,
Brooklyn,047,3,092000,"3,154",58.12,54.3,,,,,
Brooklyn,047,3,092200,"2,691",39.69,67.8,,,,,
Brooklyn,047,3,092400,"2,656",62.19,42.7,,,,,
Brooklyn,047,3,092800,"2,656",38.87,68.3,,,,,
Brooklyn,047,3,093000,"2,547",48,53.1,,,,,
Brooklyn,047,3,093200,"1,142",69.13,16.5,,,,,
Brooklyn,047,3,093400,"2,401",43.93,54.7,,,,,
Brooklyn,047,3,093600,"1,628",40.8,39.9,,,,,
Brooklyn,047,3,093800,"2,374",32.4,73.3,,,,,
Brooklyn,047,3,094401,"3,202",91.34,35.1,,,,,
Brooklyn,047,3,094402,"2,886",26.4,109.3,,,,,
Brooklyn,047,3,094600,"1,830",69.63,26.3,,,,,
Brooklyn,047,3,095000,"2,906",59.91,48.5,,,,,
Brooklyn,047,3,095400,"4,607",58.57,78.7,,,,,
Brooklyn,047,3,095600,"4,042",58.71,68.8,,,,,
Brooklyn,047,3,095800,"3,456",57.92,59.7,,,,,
Brooklyn,047,3,096000,0,104.83,0.0,,,,,
Brooklyn,047,3,096200,"1,717",44.17,38.9,,,,,
Brooklyn,047,3,096400,"2,361",43.63,54.1,,,,,
Brooklyn,047,3,096600,"2,164",44.78,48.3,,,,,
Brooklyn,047,3,096800,"1,471",36.82,40.0,,,,,
Brooklyn,047,3,097000,"2,105",40.39,52.1,,,,,
Brooklyn,047,3,097400,"2,724",62.36,43.7,,,,,
Brooklyn,047,3,098200,"4,305",85.41,50.4,,,,,
Brooklyn,047,3,098400,"1,978",27.88,70.9,,,,,
Brooklyn,047,3,098600,"2,862",38.54,74.3,,,,,
Brooklyn,047,3,098800,"3,054",40.02,76.3,,,,,
Brooklyn,047,3,099000,"1,422",40.46,35.1,,,,,
Brooklyn,047,3,099200,"1,833",33.26,55.1,,,,,
Brooklyn,047,3,099400,"1,978",42.99,46.0,,,,,
Brooklyn,047,3,099600,"3,631",46.87,77.5,,,,,
Brooklyn,047,3,099800,"3,784",103.72,36.5,,,,,
Brooklyn,047,3,100400,"2,567",32.63,78.7,,,,,
Brooklyn,047,3,100600,"2,489",37.59,66.2,,,,,
Brooklyn,047,3,100800,"2,124",36.79,57.7,,,,,
Brooklyn,047,3,101000,"2,318",42.34,54.7,,,,,
Brooklyn,047,3,101200,"1,932",39.72,48.6,,,,,
Brooklyn,047,3,101400,"2,160",38.29,56.4,,,,,
Brooklyn,047,3,101600,"1,464",27.78,52.7,,,,,
Brooklyn,047,3,101800,"1,851",69.59,26.6,,,,,
Brooklyn,047,3,102000,"1,922",38.81,49.5,,,,,
Brooklyn,047,3,102200,"2,075",40.24,51.6,,,,,
Brooklyn,047,3,102400,"2,123",35.37,60.0,,,,,
Brooklyn,047,3,102600,"2,771",33.59,82.5,,,,,
Brooklyn,047,3,102800,"1,579",251.78,6.3,,,,,
Brooklyn,047,3,103400,"3,918",164.2,23.9,,,,,
Brooklyn,047,3,105801,"6,928",102.81,67.4,,,,,
Brooklyn,047,3,105804,"6,426",188.27,34.1,,,,,
Brooklyn,047,3,107000,322,744.76,0.4,,,,,
Brooklyn,047,3,107800,"3,849",125.17,30.8,,,,,
Brooklyn,047,3,109800,"1,917",211.29,9.1,,,,,
Brooklyn,047,3,110400,"4,358",183.9,23.7,,,,,
Brooklyn,047,3,110600,"4,311",42.27,102.0,,,,,
Brooklyn,047,3,111000,"3,216",30.45,105.6,,,,,
Brooklyn,047,3,111600,"3,484",123.48,28.2,,,,,
Brooklyn,047,3,111800,"3,053",40.11,76.1,,,,,
Brooklyn,047,3,112000,"3,155",42.75,73.8,,,,,
Brooklyn,047,3,112200,"3,371",40.1,84.1,,,,,
Brooklyn,047,3,112400,"3,416",43.95,77.7,,,,,
Brooklyn,047,3,112600,"3,783",41.64,90.9,,,,,
Brooklyn,047,3,112800,"3,822",45.52,84.0,,,,,
Brooklyn,047,3,113000,"3,891",47.93,81.2,,,,,
Brooklyn,047,3,113200,"1,937",48.96,39.6,,,,,
Brooklyn,047,3,113400,"2,838",37.91,74.9,,,,,
Brooklyn,047,3,114201,"1,578",73.34,21.5,,,,,
Brooklyn,047,3,114202,"2,766",28.21,98.1,,,,,
Brooklyn,047,3,114400,"2,403",106.19,22.6,,,,,
Brooklyn,047,3,114600,"2,998",39.56,75.8,,,,,
Brooklyn,047,3,115000,"2,595",39.1,66.4,,,,,
Brooklyn,047,3,115200,"3,094",41.05,75.4,,,,,
Brooklyn,047,3,115600,"4,315",39.5,109.2,,,,,
Brooklyn,047,3,115800,"2,983",38.3,77.9,,,,,
Brooklyn,047,3,116000,"2,543",37.42,68.0,,,,,
Brooklyn,047,3,116200,"2,157",35.45,60.8,,,,,
Brooklyn,047,3,116400,"2,921",44.87,65.1,,,,,
Brooklyn,047,3,116600,"2,907",39.39,73.8,,,,,
Brooklyn,047,3,116800,"2,057",35.57,57.8,,,,,
Brooklyn,047,3,117000,"1,880",38.01,49.5,,,,,
Brooklyn,047,3,117201,"2,713",31.91,85.0,,,,,
Brooklyn,047,3,117202,"3,907",37.52,104.1,,,,,
Brooklyn,047,3,117400,"4,329",52.6,82.3,,,,,
Brooklyn,047,3,117601,"2,750",37.65,73.0,,,,,
Brooklyn,047,3,117602,"3,313",35.53,93.2,,,,,
Brooklyn,047,3,117800,"1,717",34.66,49.5,,,,,
Brooklyn,047,3,118000,6,191.29,0.0,,,,,
Brooklyn,047,3,118201,"3,002",31.23,96.1,,,,,
Brooklyn,047,3,118202,"3,083",30.72,100.4,,,,,
Brooklyn,047,3,118400,"5,420",50.64,107.0,,,,,
Brooklyn,047,3,118600,"2,969",32.5,91.4,,,,,
Brooklyn,047,3,118800,"4,651",43.09,107.9,,,,,
Brooklyn,047,3,119000,"2,127",34.71,61.3,,,,,
Brooklyn,047,3,119200,"3,013",55.81,54.0,,,,,
Brooklyn,047,3,119400,"3,914",45.18,86.6,,,,,
Brooklyn,047,3,119600,"5,403",75.74,71.3,,,,,
Brooklyn,047,3,119800,"3,426",80.78,42.4,,,,,
Brooklyn,047,3,120000,"2,148",37.2,57.7,,,,,
Brooklyn,047,3,120200,"1,900",37.82,50.2,,,,,
Brooklyn,047,3,120800,"8,938",119.43,74.8,,,,,
Brooklyn,047,3,121000,"4,035",39.71,101.6,,,,,
Brooklyn,047,3,121400,"4,351",42.06,103.4,,,,,
Brooklyn,047,3,122000,"5,495",270.86,20.3,,,,,
Brooklyn,047,3,123700,"6,008",79.41,75.7,,,,,
Brooklyn,047,3,150200,"2,540",78.39,32.4,,,,,
Brooklyn,047,3,152200,"3,317",96.36,34.4,,,,,
Brooklyn,047,3,990100,0,0,-,,,,,
Manhattan,061,1,000100,2,19.43,0.1,,,,,
Manhattan,061,1,000201,"3,058",22.29,137.2,,,,,
Manhattan,061,1,000202,"7,316",73.79,99.1,,,,,
Manhattan,061,1,000500,0,203.01,0.0,,,,,
Manhattan,061,1,000600,"11,367",62.73,181.2,,,,,
Manhattan,061,1,000700,"8,109",62.75,129.2,,,,,
Manhattan,061,1,000800,"10,290",53.78,191.3,,,,,
Manhattan,061,1,000900,731,83.2,8.8,,,,,
Manhattan,061,1,001001,"1,434",19.62,73.1,,,,,
Manhattan,061,1,001002,"6,547",49.66,131.8,,,,,
Manhattan,061,1,001200,"3,397",29.8,114.0,,,,,
Manhattan,061,1,001300,"4,479",77.09,58.1,,,,,
Manhattan,061,1,001401,"3,005",23.11,130.0,,,,,
Manhattan,061,1,001402,"2,782",28.22,98.6,,,,,
Manhattan,061,1,001501,"5,518",61.39,89.9,,,,,
Manhattan,061,1,001502,"7,476",56.72,131.8,,,,,
Manhattan,061,1,001600,"8,478",51.46,164.7,,,,,
Manhattan,061,1,001800,"8,660",55.02,157.4,,,,,
Manhattan,061,1,002000,"4,917",30.36,162.0,,,,,
Manhattan,061,1,002100,"6,040",59.99,100.7,,,,,
Manhattan,061,1,002201,"6,398",39.95,160.2,,,,,
Manhattan,061,1,002202,"2,189",13.86,157.9,,,,,
Manhattan,061,1,002400,"5,434",45.29,120.0,,,,,
Manhattan,061,1,002500,"4,869",33.05,147.3,,,,,
Manhattan,061,1,002601,"3,772",26.2,144.0,,,,,
Manhattan,061,1,002602,"4,227",25.62,165.0,,,,,
Manhattan,061,1,002700,"1,264",14.78,85.5,,,,,
Manhattan,061,1,002800,"7,114",45.4,156.7,,,,,
Manhattan,061,1,002900,"6,398",68.83,93.0,,,,,
Manhattan,061,1,003001,"4,492",30.68,146.4,,,,,
Manhattan,061,1,003002,"3,106",19.4,160.1,,,,,
Manhattan,061,1,003100,"2,550",50.79,50.2,,,,,
Manhattan,061,1,003200,"8,234",53.79,153.1,,,,,
Manhattan,061,1,003300,"5,156",84.47,61.0,,,,,
Manhattan,061,1,003400,"6,612",39.6,167.0,,,,,
Manhattan,061,1,003601,"3,393",24.66,137.6,,,,,
Manhattan,061,1,003602,"3,151",21.99,143.3,,,,,
Manhattan,061,1,003700,"2,447",101.28,24.2,,,,,
Manhattan,061,1,003800,"9,237",50.01,184.7,,,,,
Manhattan,061,1,003900,"5,860",82.82,70.8,,,,,
Manhattan,061,1,004000,"8,651",44.07,196.3,,,,,
Manhattan,061,1,004100,"7,817",47.31,165.2,,,,,
Manhattan,061,1,004200,"5,145",21.15,243.3,,,,,
Manhattan,061,1,004300,"4,270",36.88,115.8,,,,,
Manhattan,061,1,004400,"16,538",101.42,163.1,,,,,
Manhattan,061,1,004500,"1,136",25.93,43.8,,,,,
Manhattan,061,1,004700,"2,524",40.92,61.7,,,,,
Manhattan,061,1,004800,"7,229",43.43,166.5,,,,,
Manhattan,061,1,004900,"4,942",51.23,96.5,,,,,
Manhattan,061,1,005000,"5,055",41.22,122.6,,,,,
Manhattan,061,1,005200,"3,408",41.61,81.9,,,,,
Manhattan,061,1,005400,"4,536",41.5,109.3,,,,,
Manhattan,061,1,005501,"4,204",30.75,136.7,,,,,
Manhattan,061,1,005502,"2,257",28.54,79.1,,,,,
Manhattan,061,1,005600,"3,322",42.9,77.4,,,,,
Manhattan,061,1,005700,"2,781",26.7,104.2,,,,,
Manhattan,061,1,005800,"3,512",43.36,81.0,,,,,
Manhattan,061,1,005900,"5,401",28.71,188.1,,,,,
Manhattan,061,1,006000,"4,511",31.48,143.3,,,,,
Manhattan,061,1,006100,"5,224",35.17,148.5,,,,,
Manhattan,061,1,006200,"4,437",75.58,58.7,,,,,
Manhattan,061,1,006300,"6,380",44.03,144.9,,,,,
Manhattan,061,1,006400,"8,090",43.96,184.0,,,,,
Manhattan,061,1,006500,"6,202",49.7,124.8,,,,,
Manhattan,061,1,006600,"11,740",43.17,271.9,,,,,
Manhattan,061,1,006700,"5,461",41.63,131.2,,,,,
Manhattan,061,1,006800,"7,614",43.11,176.6,,,,,
Manhattan,061,1,006900,"2,759",55.6,49.6,,,,,
Manhattan,061,1,007000,"8,871",43.82,202.4,,,,,
Manhattan,061,1,007100,"5,429",40.77,133.2,,,,,
Manhattan,061,1,007200,"8,664",43.25,200.3,,,,,
Manhattan,061,1,007300,"6,215",40.85,152.1,,,,,
Manhattan,061,1,007400,"4,319",43.02,100.4,,,,,
Manhattan,061,1,007500,"4,159",44.39,93.7,,,,,
Manhattan,061,1,007600,"2,277",43.06,52.9,,,,,
Manhattan,061,1,007700,"5,966",44.15,135.1,,,,,
Manhattan,061,1,007800,"8,391",43.85,191.4,,,,,
Manhattan,061,1,007900,"4,442",72.48,61.3,,,,,
Manhattan,061,1,008000,"5,377",42.66,126.0,,,,,
Manhattan,061,1,008100,"8,047",43.07,186.8,,,,,
Manhattan,061,1,008200,"3,262",42.6,76.6,,,,,
Manhattan,061,1,008300,"4,092",43.04,95.1,,,,,
Manhattan,061,1,008400,"1,595",42.77,37.3,,,,,
Manhattan,061,1,008601,"2,618",30.69,85.3,,,,,
Manhattan,061,1,008602,0,27.08,0.0,,,,,
Manhattan,061,1,008603,"4,799",32.33,148.4,,,,,
Manhattan,061,1,008700,"6,338",40.88,155.0,,,,,
Manhattan,061,1,008800,"7,026",44.62,157.5,,,,,
Manhattan,061,1,008900,"5,708",40.91,139.5,,,,,
Manhattan,061,1,009000,"7,883",44.01,179.1,,,,,
Manhattan,061,1,009100,"6,304",44.26,142.4,,,,,
Manhattan,061,1,009200,"1,806",48.69,37.1,,,,,
Manhattan,061,1,009300,"8,780",44.26,198.4,,,,,
Manhattan,061,1,009400,73,37.75,1.9,,,,,
Manhattan,061,1,009500,"3,040",42.49,71.5,,,,,
Manhattan,061,1,009600,155,43.32,3.6,,,,,
Manhattan,061,1,009700,"5,224",43.19,121.0,,,,,
Manhattan,061,1,009800,"7,316",43.75,167.2,,,,,
Manhattan,061,1,009900,"1,945",248.86,7.8,,,,,
Manhattan,061,1,010000,"1,992",42.72,46.6,,,,,
Manhattan,061,1,010100,"1,116",43.37,25.7,,,,,
Manhattan,061,1,010200,230,42.72,5.4,,,,,
Manhattan,061,1,010300,"2,058",42.66,48.2,,,,,
Manhattan,061,1,010400,966,42.81,22.6,,,,,
Manhattan,061,1,010601,"7,351",32.69,224.9,,,,,
Manhattan,061,1,010602,"4,875",32.4,150.5,,,,,
Manhattan,061,1,010800,"9,039",45.11,200.4,,,,,
Manhattan,061,1,010900,183,43.43,4.2,,,,,
Manhattan,061,1,011000,"7,169",43.63,164.3,,,,,
Manhattan,061,1,011100,"3,512",43.27,81.2,,,,,
Manhattan,061,1,011201,992,19.65,50.5,,,,,
Manhattan,061,1,011202,441,19.28,22.9,,,,,
Manhattan,061,1,011203,"1,401",19.26,72.7,,,,,
Manhattan,061,1,011300,117,43.4,2.7,,,,,
Manhattan,061,1,011401,"1,412",24.34,58.0,,,,,
Manhattan,061,1,011402,"2,397",24.41,98.2,,,,,
Manhattan,061,1,011500,"2,303",43.48,53.0,,,,,
Manhattan,061,1,011600,"3,543",51.82,68.4,,,,,
Manhattan,061,1,011700,"3,364",47.9,70.2,,,,,
Manhattan,061,1,011800,"8,767",43.68,200.7,,,,,
Manhattan,061,1,011900,"1,120",43.88,25.5,,,,,
Manhattan,061,1,012000,"3,971",42.75,92.9,,,,,
Manhattan,061,1,012100,"8,554",44.02,194.3,,,,,
Manhattan,061,1,012200,"3,633",42.65,85.2,,,,,
Manhattan,061,1,012400,"10,218",44.3,230.7,,,,,
Manhattan,061,1,012500,"2,719",43.06,63.1,,,,,
Manhattan,061,1,012600,"12,774",45.38,281.5,,,,,
Manhattan,061,1,012700,"6,928",43,161.1,,,,,
Manhattan,061,1,012800,"6,270",44.18,141.9,,,,,
Manhattan,061,1,012900,"6,038",100.08,60.3,,,,,
Manhattan,061,1,013000,"4,195",44.04,95.3,,,,,
Manhattan,061,1,013100,"2,816",43.03,65.4,,,,,
Manhattan,061,1,013200,"10,590",50.9,208.1,,,,,
Manhattan,061,1,013300,"6,208",43.08,144.1,,,,,
Manhattan,061,1,013400,"11,174",44.92,248.8,,,,,
Manhattan,061,1,013500,"6,596",103.91,63.5,,,,,
Manhattan,061,1,013600,"15,344",54.76,280.2,,,,,
Manhattan,061,1,013700,"6,471",55.76,116.1,,,,,
Manhattan,061,1,013800,"12,444",45,276.5,,,,,
Manhattan,061,1,013900,"9,257",44.87,206.3,,,,,
Manhattan,061,1,014000,"7,813",44.26,176.5,,,,,
Manhattan,061,1,014200,"4,462",44.23,100.9,,,,,
Manhattan,061,1,014300,25,726.47,0.0,,,,,
Manhattan,061,1,014401,"4,864",18.36,264.9,,,,,
Manhattan,061,1,014402,"6,743",42.89,157.2,,,,,
Manhattan,061,1,014500,"5,542",44.06,125.8,,,,,
Manhattan,061,1,014601,"4,274",18.37,232.7,,,,,
Manhattan,061,1,014602,"7,904",26.98,293.0,,,,,
Manhattan,061,1,014700,"2,755",16.16,170.5,,,,,
Manhattan,061,1,014801,"2,863",12.84,223.0,,,,,
Manhattan,061,1,014802,"7,066",31.04,227.6,,,,,
Manhattan,061,1,014900,"5,842",43.01,135.8,,,,,
Manhattan,061,1,015001,"2,294",12.76,179.8,,,,,
Manhattan,061,1,015002,"5,437",31.03,175.2,,,,,
Manhattan,061,1,015100,"8,306",84.99,97.7,,,,,
Manhattan,061,1,015200,"7,275",50.77,143.3,,,,,
Manhattan,061,1,015300,"9,320",43.03,216.6,,,,,
Manhattan,061,1,015400,"13,749",43.83,313.7,,,,,
Manhattan,061,1,015500,"9,350",51.21,182.6,,,,,
Manhattan,061,1,015601,"5,345",18.18,294.0,,,,,
Manhattan,061,1,015602,"2,298",26.87,85.5,,,,,
Manhattan,061,1,015700,"10,751",45.07,238.5,,,,,
Manhattan,061,1,015801,"5,650",31.07,181.8,,,,,
Manhattan,061,1,015802,"3,346",12.73,262.8,,,,,
Manhattan,061,1,015900,"9,623",43.47,221.4,,,,,
Manhattan,061,1,016001,"3,744",31.04,120.6,,,,,
Manhattan,061,1,016002,"3,131",12.71,246.3,,,,,
Manhattan,061,1,016100,"6,437",38.48,167.3,,,,,
Manhattan,061,1,016200,"9,308",74.36,125.2,,,,,
Manhattan,061,1,016300,"6,624",65.02,101.9,,,,,
Manhattan,061,1,016400,"6,127",43.83,139.8,,,,,
Manhattan,061,1,016500,"6,402",50.49,126.8,,,,,
Manhattan,061,1,016600,"7,317",42.38,172.7,,,,,
Manhattan,061,1,016700,"6,564",48.56,135.2,,,,,
Manhattan,061,1,016800,"5,675",49.91,113.7,,,,,
Manhattan,061,1,016900,"8,108",44.48,182.3,,,,,
Manhattan,061,1,017000,"7,855",45.2,173.8,,,,,
Manhattan,061,1,017100,"8,989",53.9,166.8,,,,,
Manhattan,061,1,017200,"5,504",43.97,125.2,,,,,
Manhattan,061,1,017300,"8,939",44.13,202.6,,,,,
Manhattan,061,1,017401,"5,248",24.91,210.7,,,,,
Manhattan,061,1,017402,"2,093",12.54,166.9,,,,,
Manhattan,061,1,017500,"10,820",53.58,201.9,,,,,
Manhattan,061,1,017700,"9,151",43.13,212.2,,,,,
